target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-11-20,2024-11-24,0.25,2,quantile,1468.91918571177
ILI incidence,AT,2024-11-20,2024-11-24,0.3,2,quantile,1519.8780057013
ILI incidence,AT,2024-11-20,2024-11-24,0.35,2,quantile,1578.28806985627
ILI incidence,AT,2024-11-20,2024-11-24,0.4,2,quantile,1623.39013436542
ILI incidence,AT,2024-11-20,2024-11-24,0.45,2,quantile,1676.71515139844
ILI incidence,AT,2024-11-20,2024-11-24,0.5,2,quantile,1727.02298872499
ILI incidence,AT,2024-11-20,2024-11-24,0.55,2,quantile,1783.23771133888
ILI incidence,AT,2024-11-20,2024-11-24,0.6,2,quantile,1842.28536575688
ILI incidence,AT,2024-11-20,2024-11-24,0.65,2,quantile,1913.77015662223
ILI incidence,AT,2024-11-20,2024-11-24,0.7,2,quantile,1984.5945794503
ILI incidence,AT,2024-11-20,2024-11-24,0.75,2,quantile,2057.34372738398
ILI incidence,AT,2024-11-20,2024-11-24,0.8,2,quantile,2184.5413545422
ILI incidence,AT,2024-11-20,2024-11-24,0.85,2,quantile,2299.83356618345
ILI incidence,AT,2024-11-20,2024-11-24,0.9,2,quantile,2436.64260693176
ILI incidence,AT,2024-11-20,2024-11-24,0.95,2,quantile,2647.38617580992
ILI incidence,AT,2024-11-20,2024-11-24,0.975,2,quantile,2891.77978870069
ILI incidence,AT,2024-11-20,2024-11-24,0.99,2,quantile,3157.95540337168
ILI incidence,AT,2024-11-20,2024-12-01,0.01,3,quantile,657.97549377192
ILI incidence,AT,2024-11-20,2024-12-01,0.025,3,quantile,767.564090828643
ILI incidence,AT,2024-11-20,2024-12-01,0.05,3,quantile,854.434164190349
ILI incidence,AT,2024-11-20,2024-12-01,0.1,3,quantile,1007.95525264667
ILI incidence,AT,2024-11-20,2024-12-01,0.15,3,quantile,1100.07846868598
ILI incidence,AT,2024-11-20,2024-12-01,0.2,3,quantile,1170.19321373376
ILI incidence,AT,2024-11-20,2024-12-01,0.25,3,quantile,1245.11653127556
ILI incidence,AT,2024-11-20,2024-12-01,0.3,3,quantile,1326.92884745098
ILI incidence,AT,2024-11-20,2024-12-01,0.35,3,quantile,1384.0394033328
ILI incidence,AT,2024-11-20,2024-12-01,0.4,3,quantile,1444.53830073786
ILI incidence,AT,2024-11-20,2024-12-01,0.45,3,quantile,1506.68877889383
ILI incidence,AT,2024-11-20,2024-12-01,0.5,3,quantile,1580.51781824086
ILI incidence,AT,2024-11-20,2024-12-01,0.55,3,quantile,1643.72666429003
ILI incidence,AT,2024-11-20,2024-12-01,0.6,3,quantile,1713.82891826004
ILI incidence,AT,2024-11-20,2024-12-01,0.65,3,quantile,1809.76282724667
ILI incidence,AT,2024-11-20,2024-12-01,0.7,3,quantile,1899.00009127787
ILI incidence,AT,2024-11-20,2024-12-01,0.75,3,quantile,2007.30570301244
ILI incidence,AT,2024-11-20,2024-12-01,0.8,3,quantile,2114.59144100322
ILI incidence,AT,2024-11-20,2024-12-01,0.85,3,quantile,2253.27626916041
ILI incidence,AT,2024-11-20,2024-12-01,0.9,3,quantile,2482.04859774429
ILI incidence,AT,2024-11-20,2024-12-01,0.95,3,quantile,2778.69327566662
ILI incidence,AT,2024-11-20,2024-12-01,0.975,3,quantile,3026.29142672782
ILI incidence,AT,2024-11-20,2024-12-01,0.99,3,quantile,3320.84935366857
ILI incidence,AT,2024-11-20,2024-12-08,0.01,4,quantile,548.241556091341
ILI incidence,AT,2024-11-20,2024-12-08,0.025,4,quantile,600.621562877561
ILI incidence,AT,2024-11-20,2024-12-08,0.05,4,quantile,692.394104186108
ILI incidence,AT,2024-11-20,2024-12-08,0.1,4,quantile,820.78649419983
ILI incidence,AT,2024-11-20,2024-12-08,0.15,4,quantile,918.504093123241
ILI incidence,AT,2024-11-20,2024-12-08,0.2,4,quantile,1032.62399943368
ILI incidence,AT,2024-11-20,2024-12-08,0.25,4,quantile,1106.98505732425
ILI incidence,AT,2024-11-20,2024-12-08,0.3,4,quantile,1168.42903547762
ILI incidence,AT,2024-11-20,2024-12-08,0.35,4,quantile,1226.84985686017
ILI incidence,AT,2024-11-20,2024-12-08,0.4,4,quantile,1306.0032147378
ILI incidence,AT,2024-11-20,2024-12-08,0.45,4,quantile,1378.07422725312
ILI incidence,AT,2024-11-20,2024-12-08,0.5,4,quantile,1445.36211876305
ILI incidence,AT,2024-11-20,2024-12-08,0.55,4,quantile,1527.08470957874
ILI incidence,AT,2024-11-20,2024-12-08,0.6,4,quantile,1588.90248004507
ILI incidence,AT,2024-11-20,2024-12-08,0.65,4,quantile,1675.9859370451
ILI incidence,AT,2024-11-20,2024-12-08,0.7,4,quantile,1772.46545470396
ILI incidence,AT,2024-11-20,2024-12-08,0.75,4,quantile,1891.07674354965
ILI incidence,AT,2024-11-20,2024-12-08,0.8,4,quantile,2053.85750250789
ILI incidence,AT,2024-11-20,2024-12-08,0.85,4,quantile,2209.59147884983
ILI incidence,AT,2024-11-20,2024-12-08,0.9,4,quantile,2395.74539321721
ILI incidence,AT,2024-11-20,2024-12-08,0.95,4,quantile,2739.59275269568
ILI incidence,AT,2024-11-20,2024-12-08,0.975,4,quantile,3034.04030536653
ILI incidence,AT,2024-11-20,2024-12-08,0.99,4,quantile,3485.73112205106
ILI incidence,AT,2024-11-20,2024-11-17,,1,median,1873.8886839291
ILI incidence,AT,2024-11-20,2024-11-24,,2,median,1727.02298872499
ILI incidence,AT,2024-11-20,2024-12-01,,3,median,1580.51781824086
ILI incidence,AT,2024-11-20,2024-12-08,,4,median,1445.36211876305
ILI incidence,BE,2024-11-20,2024-11-17,0.01,1,quantile,48.966919025805
ILI incidence,BE,2024-11-20,2024-11-17,0.025,1,quantile,54.5546437288161
ILI incidence,BE,2024-11-20,2024-11-17,0.05,1,quantile,59.1754545504949
ILI incidence,BE,2024-11-20,2024-11-17,0.1,1,quantile,67.7615703529251
ILI incidence,BE,2024-11-20,2024-11-17,0.15,1,quantile,73.9906416124517
ILI incidence,BE,2024-11-20,2024-11-17,0.2,1,quantile,78.4518655796
ILI incidence,BE,2024-11-20,2024-11-17,0.25,1,quantile,82.3507068253964
ILI incidence,BE,2024-11-20,2024-11-17,0.3,1,quantile,85.9325670686758
ILI incidence,BE,2024-11-20,2024-11-17,0.35,1,quantile,89.7872217187466
ILI incidence,BE,2024-11-20,2024-11-17,0.4,1,quantile,92.8251752208984
ILI incidence,BE,2024-11-20,2024-11-17,0.45,1,quantile,96.1267889952863
ILI incidence,BE,2024-11-20,2024-11-17,0.5,1,quantile,99.1370568404553
ILI incidence,BE,2024-11-20,2024-11-17,0.55,1,quantile,103.312713639052
ILI incidence,BE,2024-11-20,2024-11-17,0.6,1,quantile,107.345031509245
ILI incidence,BE,2024-11-20,2024-11-17,0.65,1,quantile,110.054722863631
ILI incidence,BE,2024-11-20,2024-11-17,0.7,1,quantile,115.408225629765
ILI incidence,BE,2024-11-20,2024-11-17,0.75,1,quantile,121.74867160896
ILI incidence,BE,2024-11-20,2024-11-17,0.8,1,quantile,128.452677634278
ILI incidence,BE,2024-11-20,2024-11-17,0.85,1,quantile,136.364507600015
ILI incidence,BE,2024-11-20,2024-11-17,0.9,1,quantile,145.706056255496
ILI incidence,BE,2024-11-20,2024-11-17,0.95,1,quantile,161.644411183699
ILI incidence,BE,2024-11-20,2024-11-17,0.975,1,quantile,178.46400547684
ILI incidence,BE,2024-11-20,2024-11-17,0.99,1,quantile,200.60024534083
ILI incidence,BE,2024-11-20,2024-11-24,0.01,2,quantile,36.9474283516769
ILI incidence,BE,2024-11-20,2024-11-24,0.025,2,quantile,44.0715074018696
ILI incidence,BE,2024-11-20,2024-11-24,0.05,2,quantile,54.2731761356657
ILI incidence,BE,2024-11-20,2024-11-24,0.1,2,quantile,64.0272023061145
ILI incidence,BE,2024-11-20,2024-11-24,0.15,2,quantile,71.6981172401051
ILI incidence,BE,2024-11-20,2024-11-24,0.2,2,quantile,78.5662624384804
ILI incidence,BE,2024-11-20,2024-11-24,0.25,2,quantile,84.1099694907835
ILI incidence,BE,2024-11-20,2024-11-24,0.3,2,quantile,89.4874390808227
ILI incidence,BE,2024-11-20,2024-11-24,0.35,2,quantile,94.1953966256651
ILI incidence,BE,2024-11-20,2024-11-24,0.4,2,quantile,101.795509995451
ILI incidence,BE,2024-11-20,2024-11-24,0.45,2,quantile,106.908993924935
ILI incidence,BE,2024-11-20,2024-11-24,0.5,2,quantile,112.068277034958
ILI incidence,BE,2024-11-20,2024-11-24,0.55,2,quantile,119.552693009568
ILI incidence,BE,2024-11-20,2024-11-24,0.6,2,quantile,125.198183707303
ILI incidence,BE,2024-11-20,2024-11-24,0.65,2,quantile,131.891068507047
ILI incidence,BE,2024-11-20,2024-11-24,0.7,2,quantile,138.611761830464
ILI incidence,BE,2024-11-20,2024-11-24,0.75,2,quantile,148.2147775992
ILI incidence,BE,2024-11-20,2024-11-24,0.8,2,quantile,158.906628136648
ILI incidence,BE,2024-11-20,2024-11-24,0.85,2,quantile,172.510828605618
ILI incidence,BE,2024-11-20,2024-11-24,0.9,2,quantile,193.287157757968
ILI incidence,BE,2024-11-20,2024-11-24,0.95,2,quantile,228.813895224358
ILI incidence,BE,2024-11-20,2024-11-24,0.975,2,quantile,254.144230095075
ILI incidence,BE,2024-11-20,2024-11-24,0.99,2,quantile,286.897450854214
ILI incidence,BE,2024-11-20,2024-12-01,0.01,3,quantile,34.1959580900085
ILI incidence,BE,2024-11-20,2024-12-01,0.025,3,quantile,40.6520177337009
ILI incidence,BE,2024-11-20,2024-12-01,0.05,3,quantile,50.304333111645
ILI incidence,BE,2024-11-20,2024-12-01,0.1,3,quantile,61.6329331579273
ILI incidence,BE,2024-11-20,2024-12-01,0.15,3,quantile,69.2615717672481
ILI incidence,BE,2024-11-20,2024-12-01,0.2,3,quantile,78.3889595016678
ILI incidence,BE,2024-11-20,2024-12-01,0.25,3,quantile,86.5639292048542
ILI incidence,BE,2024-11-20,2024-12-01,0.3,3,quantile,92.8323746050372
ILI incidence,BE,2024-11-20,2024-12-01,0.35,3,quantile,99.6447655392947
ILI incidence,BE,2024-11-20,2024-12-01,0.4,3,quantile,109.684396785447
ILI incidence,BE,2024-11-20,2024-12-01,0.45,3,quantile,117.158004036325
ILI incidence,BE,2024-11-20,2024-12-01,0.5,3,quantile,124.818771221663
ILI incidence,BE,2024-11-20,2024-12-01,0.55,3,quantile,133.321663482356
ILI incidence,BE,2024-11-20,2024-12-01,0.6,3,quantile,143.100449824573
ILI incidence,BE,2024-11-20,2024-12-01,0.65,3,quantile,152.16744154698
ILI incidence,BE,2024-11-20,2024-12-01,0.7,3,quantile,165.739898100479
ILI incidence,BE,2024-11-20,2024-12-01,0.75,3,quantile,176.891532334131
ILI incidence,BE,2024-11-20,2024-12-01,0.8,3,quantile,197.626936335138
ILI incidence,BE,2024-11-20,2024-12-01,0.85,3,quantile,213.884645788486
ILI incidence,BE,2024-11-20,2024-12-01,0.9,3,quantile,248.553123945691
ILI incidence,BE,2024-11-20,2024-12-01,0.95,3,quantile,303.538309135672
ILI incidence,BE,2024-11-20,2024-12-01,0.975,3,quantile,372.794845432004
ILI incidence,BE,2024-11-20,2024-12-01,0.99,3,quantile,468.657849804785
ILI incidence,BE,2024-11-20,2024-12-08,0.01,4,quantile,33.5745994829668
ILI incidence,BE,2024-11-20,2024-12-08,0.025,4,quantile,40.1710005391804
ILI incidence,BE,2024-11-20,2024-12-08,0.05,4,quantile,48.9263978915049
ILI incidence,BE,2024-11-20,2024-12-08,0.1,4,quantile,58.7441167435458
ILI incidence,BE,2024-11-20,2024-12-08,0.15,4,quantile,71.1095070086651
ILI incidence,BE,2024-11-20,2024-12-08,0.2,4,quantile,82.1620750553594
ILI incidence,BE,2024-11-20,2024-12-08,0.25,4,quantile,89.9081074004079
ILI incidence,BE,2024-11-20,2024-12-08,0.3,4,quantile,98.7066504877283
ILI incidence,BE,2024-11-20,2024-12-08,0.35,4,quantile,107.332181774214
ILI incidence,BE,2024-11-20,2024-12-08,0.4,4,quantile,116.972683167279
ILI incidence,BE,2024-11-20,2024-12-08,0.45,4,quantile,127.681304157407
ILI incidence,BE,2024-11-20,2024-12-08,0.5,4,quantile,137.27320186685
ILI incidence,BE,2024-11-20,2024-12-08,0.55,4,quantile,148.745678641853
ILI incidence,BE,2024-11-20,2024-12-08,0.6,4,quantile,161.383817173741
ILI incidence,BE,2024-11-20,2024-12-08,0.65,4,quantile,175.490562268975
ILI incidence,BE,2024-11-20,2024-12-08,0.7,4,quantile,188.689601611578
ILI incidence,BE,2024-11-20,2024-12-08,0.75,4,quantile,205.528789606934
ILI incidence,BE,2024-11-20,2024-12-08,0.8,4,quantile,227.357997690738
ILI incidence,BE,2024-11-20,2024-12-08,0.85,4,quantile,255.586373762653
ILI incidence,BE,2024-11-20,2024-12-08,0.9,4,quantile,301.325276023337
ILI incidence,BE,2024-11-20,2024-12-08,0.95,4,quantile,372.861136316132
ILI incidence,BE,2024-11-20,2024-12-08,0.975,4,quantile,452.467077584282
ILI incidence,BE,2024-11-20,2024-12-08,0.99,4,quantile,594.657393896616
ILI incidence,BE,2024-11-20,2024-11-17,,1,median,99.1370568404553
ILI incidence,BE,2024-11-20,2024-11-24,,2,median,112.068277034958
ILI incidence,BE,2024-11-20,2024-12-01,,3,median,124.818771221663
ILI incidence,BE,2024-11-20,2024-12-08,,4,median,137.27320186685
ILI incidence,CH,2024-11-20,2024-11-17,0.01,1,quantile,22.1726852012854
ILI incidence,CH,2024-11-20,2024-11-17,0.025,1,quantile,24.7353919460415
ILI incidence,CH,2024-11-20,2024-11-17,0.05,1,quantile,29.6177138039966
ILI incidence,CH,2024-11-20,2024-11-17,0.1,1,quantile,33.6192058264188
ILI incidence,CH,2024-11-20,2024-11-17,0.15,1,quantile,38.3470708412027
ILI incidence,CH,2024-11-20,2024-11-17,0.2,1,quantile,42.5685899161804
ILI incidence,CH,2024-11-20,2024-11-17,0.25,1,quantile,45.5806485809119
ILI incidence,CH,2024-11-20,2024-11-17,0.3,1,quantile,47.7413126425882
ILI incidence,CH,2024-11-20,2024-11-17,0.35,1,quantile,50.5011403056487
ILI incidence,CH,2024-11-20,2024-11-17,0.4,1,quantile,53.2393166194996
ILI incidence,CH,2024-11-20,2024-11-17,0.45,1,quantile,55.5225204250091
ILI incidence,CH,2024-11-20,2024-11-17,0.5,1,quantile,58.0837928500265
ILI incidence,CH,2024-11-20,2024-11-17,0.55,1,quantile,60.8987826750113
ILI incidence,CH,2024-11-20,2024-11-17,0.6,1,quantile,63.4266716815351
ILI incidence,CH,2024-11-20,2024-11-17,0.65,1,quantile,65.883215473779
ILI incidence,CH,2024-11-20,2024-11-17,0.7,1,quantile,68.8256422718131
ILI incidence,CH,2024-11-20,2024-11-17,0.75,1,quantile,72.9976533001427
ILI incidence,CH,2024-11-20,2024-11-17,0.8,1,quantile,77.2269192944675
ILI incidence,CH,2024-11-20,2024-11-17,0.85,1,quantile,83.5451249939512
ILI incidence,CH,2024-11-20,2024-11-17,0.9,1,quantile,90.6033669587422
ILI incidence,CH,2024-11-20,2024-11-17,0.95,1,quantile,99.734688556857
ILI incidence,CH,2024-11-20,2024-11-17,0.975,1,quantile,111.286804820578
ILI incidence,CH,2024-11-20,2024-11-17,0.99,1,quantile,124.383745826827
ILI incidence,CH,2024-11-20,2024-11-24,0.01,2,quantile,21.2419541641052
ILI incidence,CH,2024-11-20,2024-11-24,0.025,2,quantile,25.109509662441
ILI incidence,CH,2024-11-20,2024-11-24,0.05,2,quantile,28.9280818397269
ILI incidence,CH,2024-11-20,2024-11-24,0.1,2,quantile,35.2905936570074
ILI incidence,CH,2024-11-20,2024-11-24,0.15,2,quantile,39.2486292188034
ILI incidence,CH,2024-11-20,2024-11-24,0.2,2,quantile,42.9173089189923
ILI incidence,CH,2024-11-20,2024-11-24,0.25,2,quantile,46.5808995065833
ILI incidence,CH,2024-11-20,2024-11-24,0.3,2,quantile,49.4946074145246
ILI incidence,CH,2024-11-20,2024-11-24,0.35,2,quantile,52.8429283088296
ILI incidence,CH,2024-11-20,2024-11-24,0.4,2,quantile,56.5422881892286
ILI incidence,CH,2024-11-20,2024-11-24,0.45,2,quantile,59.0855856463857
ILI incidence,CH,2024-11-20,2024-11-24,0.5,2,quantile,63.5507609754708
ILI incidence,CH,2024-11-20,2024-11-24,0.55,2,quantile,67.740529725388
ILI incidence,CH,2024-11-20,2024-11-24,0.6,2,quantile,71.9608677357383
ILI incidence,CH,2024-11-20,2024-11-24,0.65,2,quantile,75.9347866129158
ILI incidence,CH,2024-11-20,2024-11-24,0.7,2,quantile,81.2933763385266
ILI incidence,CH,2024-11-20,2024-11-24,0.75,2,quantile,86.4710121442317
ILI incidence,CH,2024-11-20,2024-11-24,0.8,2,quantile,92.1151650640767
ILI incidence,CH,2024-11-20,2024-11-24,0.85,2,quantile,99.6899151724289
ILI incidence,CH,2024-11-20,2024-11-24,0.9,2,quantile,111.569278007374
ILI incidence,CH,2024-11-20,2024-11-24,0.95,2,quantile,126.618886862307
ILI incidence,CH,2024-11-20,2024-11-24,0.975,2,quantile,138.19564509919
ILI incidence,CH,2024-11-20,2024-11-24,0.99,2,quantile,163.163383960845
ILI incidence,CH,2024-11-20,2024-12-01,0.01,3,quantile,18.1281614543309
ILI incidence,CH,2024-11-20,2024-12-01,0.025,3,quantile,23.3051845233648
ILI incidence,CH,2024-11-20,2024-12-01,0.05,3,quantile,27.7929985548624
ILI incidence,CH,2024-11-20,2024-12-01,0.1,3,quantile,33.7841294958068
ILI incidence,CH,2024-11-20,2024-12-01,0.15,3,quantile,38.7252401252706
ILI incidence,CH,2024-11-20,2024-12-01,0.2,3,quantile,42.5579524977648
ILI incidence,CH,2024-11-20,2024-12-01,0.25,3,quantile,46.7862262904427
ILI incidence,CH,2024-11-20,2024-12-01,0.3,3,quantile,51.5277925113779
ILI incidence,CH,2024-11-20,2024-12-01,0.35,3,quantile,55.4594371044424
ILI incidence,CH,2024-11-20,2024-12-01,0.4,3,quantile,60.3389829816052
ILI incidence,CH,2024-11-20,2024-12-01,0.45,3,quantile,64.1725988593337
ILI incidence,CH,2024-11-20,2024-12-01,0.5,3,quantile,67.6962675450846
ILI incidence,CH,2024-11-20,2024-12-01,0.55,3,quantile,71.730418811417
ILI incidence,CH,2024-11-20,2024-12-01,0.6,3,quantile,76.4360527553168
ILI incidence,CH,2024-11-20,2024-12-01,0.65,3,quantile,82.5824568562247
ILI incidence,CH,2024-11-20,2024-12-01,0.7,3,quantile,90.5151162831999
ILI incidence,CH,2024-11-20,2024-12-01,0.75,3,quantile,95.806776956764
ILI incidence,CH,2024-11-20,2024-12-01,0.8,3,quantile,104.80798135265
ILI incidence,CH,2024-11-20,2024-12-01,0.85,3,quantile,115.080926258876
ILI incidence,CH,2024-11-20,2024-12-01,0.9,3,quantile,128.650958034005
ILI incidence,CH,2024-11-20,2024-12-01,0.95,3,quantile,145.745106800228
ILI incidence,CH,2024-11-20,2024-12-01,0.975,3,quantile,165.918461117256
ILI incidence,CH,2024-11-20,2024-12-01,0.99,3,quantile,182.697130427253
ILI incidence,CH,2024-11-20,2024-12-08,0.01,4,quantile,18.2145656394788
ILI incidence,CH,2024-11-20,2024-12-08,0.025,4,quantile,22.0284666532024
ILI incidence,CH,2024-11-20,2024-12-08,0.05,4,quantile,26.2655432224767
ILI incidence,CH,2024-11-20,2024-12-08,0.1,4,quantile,31.4539347334737
ILI incidence,CH,2024-11-20,2024-12-08,0.15,4,quantile,36.6191831549821
ILI incidence,CH,2024-11-20,2024-12-08,0.2,4,quantile,41.8355824184635
ILI incidence,CH,2024-11-20,2024-12-08,0.25,4,quantile,47.0386983109891
ILI incidence,CH,2024-11-20,2024-12-08,0.3,4,quantile,51.6316283472175
ILI incidence,CH,2024-11-20,2024-12-08,0.35,4,quantile,55.7499037298116
ILI incidence,CH,2024-11-20,2024-12-08,0.4,4,quantile,60.4794466274786
ILI incidence,CH,2024-11-20,2024-12-08,0.45,4,quantile,65.6185596102075
ILI incidence,CH,2024-11-20,2024-12-08,0.5,4,quantile,70.5051626712818
ILI incidence,CH,2024-11-20,2024-12-08,0.55,4,quantile,75.8842404788138
ILI incidence,CH,2024-11-20,2024-12-08,0.6,4,quantile,81.6813370057886
ILI incidence,CH,2024-11-20,2024-12-08,0.65,4,quantile,87.5449563911162
ILI incidence,CH,2024-11-20,2024-12-08,0.7,4,quantile,95.2220587850184
ILI incidence,CH,2024-11-20,2024-12-08,0.75,4,quantile,103.867172559221
ILI incidence,CH,2024-11-20,2024-12-08,0.8,4,quantile,113.43762729458
ILI incidence,CH,2024-11-20,2024-12-08,0.85,4,quantile,122.012475747331
ILI incidence,CH,2024-11-20,2024-12-08,0.9,4,quantile,137.690609252383
ILI incidence,CH,2024-11-20,2024-12-08,0.95,4,quantile,162.75589451201
ILI incidence,CH,2024-11-20,2024-12-08,0.975,4,quantile,180.80907291517
ILI incidence,CH,2024-11-20,2024-12-08,0.99,4,quantile,204.309508926477
ILI incidence,CH,2024-11-20,2024-11-17,,1,median,58.0837928500265
ILI incidence,CH,2024-11-20,2024-11-24,,2,median,63.5507609754708
ILI incidence,CH,2024-11-20,2024-12-01,,3,median,67.6962675450846
ILI incidence,CH,2024-11-20,2024-12-08,,4,median,70.5051626712818
ILI incidence,CZ,2024-11-20,2024-11-17,0.01,1,quantile,11.0628194981823
ILI incidence,CZ,2024-11-20,2024-11-17,0.025,1,quantile,12.2676102179216
ILI incidence,CZ,2024-11-20,2024-11-17,0.05,1,quantile,13.4063769738511
ILI incidence,CZ,2024-11-20,2024-11-17,0.1,1,quantile,14.8872713278959
ILI incidence,CZ,2024-11-20,2024-11-17,0.15,1,quantile,16.1419453131085
ILI incidence,CZ,2024-11-20,2024-11-17,0.2,1,quantile,16.8779364144121
ILI incidence,CZ,2024-11-20,2024-11-17,0.25,1,quantile,17.6475102892645
ILI incidence,CZ,2024-11-20,2024-11-17,0.3,1,quantile,18.4058863570966
ILI incidence,CZ,2024-11-20,2024-11-17,0.35,1,quantile,19.1811837102225
ILI incidence,CZ,2024-11-20,2024-11-17,0.4,1,quantile,19.8270148203422
ILI incidence,CZ,2024-11-20,2024-11-17,0.45,1,quantile,20.5291027126921
ILI incidence,CZ,2024-11-20,2024-11-17,0.5,1,quantile,21.5214016367562
ILI incidence,CZ,2024-11-20,2024-11-17,0.55,1,quantile,22.4060797986243
ILI incidence,CZ,2024-11-20,2024-11-17,0.6,1,quantile,22.993866407308
ILI incidence,CZ,2024-11-20,2024-11-17,0.65,1,quantile,23.7990037162148
ILI incidence,CZ,2024-11-20,2024-11-17,0.7,1,quantile,24.8134988049107
ILI incidence,CZ,2024-11-20,2024-11-17,0.75,1,quantile,26.3253595335141
ILI incidence,CZ,2024-11-20,2024-11-17,0.8,1,quantile,27.7606757602495
ILI incidence,CZ,2024-11-20,2024-11-17,0.85,1,quantile,29.2961512682519
ILI incidence,CZ,2024-11-20,2024-11-17,0.9,1,quantile,31.8567984005287
ILI incidence,CZ,2024-11-20,2024-11-17,0.95,1,quantile,34.6394244897575
ILI incidence,CZ,2024-11-20,2024-11-17,0.975,1,quantile,38.6419851872348
ILI incidence,CZ,2024-11-20,2024-11-17,0.99,1,quantile,45.4540919210152
ILI incidence,CZ,2024-11-20,2024-11-24,0.01,2,quantile,9.39078382071367
ILI incidence,CZ,2024-11-20,2024-11-24,0.025,2,quantile,11.0538711565451
ILI incidence,CZ,2024-11-20,2024-11-24,0.05,2,quantile,12.232993877965
ILI incidence,CZ,2024-11-20,2024-11-24,0.1,2,quantile,14.2679278803286
ILI incidence,CZ,2024-11-20,2024-11-24,0.15,2,quantile,15.8322479129577
ILI incidence,CZ,2024-11-20,2024-11-24,0.2,2,quantile,17.309985845497
ILI incidence,CZ,2024-11-20,2024-11-24,0.25,2,quantile,18.9391278908778
ILI incidence,CZ,2024-11-20,2024-11-24,0.3,2,quantile,20.1861250451446
ILI incidence,CZ,2024-11-20,2024-11-24,0.35,2,quantile,21.2404190209582
ILI incidence,CZ,2024-11-20,2024-11-24,0.4,2,quantile,22.6426133777693
ILI incidence,CZ,2024-11-20,2024-11-24,0.45,2,quantile,23.7974329879312
ILI incidence,CZ,2024-11-20,2024-11-24,0.5,2,quantile,24.8379463934834
ILI incidence,CZ,2024-11-20,2024-11-24,0.55,2,quantile,26.5844637919356
ILI incidence,CZ,2024-11-20,2024-11-24,0.6,2,quantile,28.3928113766986
ILI incidence,CZ,2024-11-20,2024-11-24,0.65,2,quantile,29.6511542614515
ILI incidence,CZ,2024-11-20,2024-11-24,0.7,2,quantile,31.3776136858004
ILI incidence,CZ,2024-11-20,2024-11-24,0.75,2,quantile,34.0411806030983
ILI incidence,CZ,2024-11-20,2024-11-24,0.8,2,quantile,36.0139057047165
ILI incidence,CZ,2024-11-20,2024-11-24,0.85,2,quantile,38.9309429835684
ILI incidence,CZ,2024-11-20,2024-11-24,0.9,2,quantile,42.4284583476891
ILI incidence,CZ,2024-11-20,2024-11-24,0.95,2,quantile,49.4501266206213
ILI incidence,CZ,2024-11-20,2024-11-24,0.975,2,quantile,55.5623723424205
ILI incidence,CZ,2024-11-20,2024-11-24,0.99,2,quantile,67.8748001555852
