origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.200,89.02000000000008
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.250,120.07499999999999
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.300,143.27
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.350,161.36499999999998
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.400,179.3
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.450,196.30000000000004
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.500,213.35
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.550,229.89999999999995
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.600,246.33999999999997
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.650,264.29999999999995
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.700,284.4299999999999
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.750,307.6
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.800,338.12000000000006
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.850,381.4
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.900,464.61000000000007
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.950,584.5199999999998
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.975,648.2025
2024-11-06,ILI incidence,3,2024-11-17,BE,quantile,0.990,719.9010000000001
2024-11-06,ILI incidence,3,2024-11-17,BE,median,,213.35
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.010,0.0
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.025,0.0
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.050,0.0
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.100,0.0
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.150,3.400000000000074
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.200,58.71999999999997
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.250,96.5
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.300,124.16999999999999
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.350,150.70000000000002
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.400,173.8
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.450,193.3
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.500,212.1
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.550,231.3
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.600,252.03999999999996
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.650,274.83500000000004
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.700,297.79999999999995
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.750,325.6
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.800,363.4
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.850,415.11499999999995
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.900,502.62000000000006
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.950,613.4299999999996
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.975,683.8099999999998
2024-11-06,ILI incidence,4,2024-11-24,BE,quantile,0.990,780.8100000000002
2024-11-06,ILI incidence,4,2024-11-24,BE,median,,212.1
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.010,0.0
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.025,0.0
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.050,0.0
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.100,0.0
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.150,0.0
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.200,0.0
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.250,0.0
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.300,0.0
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.350,0.0
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.400,0.20000000000000007
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.450,0.4
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.500,0.5
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.550,0.7
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.600,0.8000000000000002
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.650,1.2999999999999998
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.700,2.1
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.750,4.100000000000001
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.800,7.499999999999999
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.850,11.399999999999997
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.900,21.510000000000044
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.950,26.7
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.975,39.602499999999964
2024-11-06,ILI incidence,1,2024-11-03,HR,quantile,0.990,41.7
2024-11-06,ILI incidence,1,2024-11-03,HR,median,,0.5
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.010,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.025,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.050,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.100,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.150,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.200,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.250,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.300,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.350,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.400,0.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.450,0.3
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.500,0.5
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.550,0.7000000000000002
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.600,1.2
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.650,2.0999999999999983
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.700,4.0
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.750,6.799999999999999
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.800,10.799999999999995
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.850,14.5
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.900,23.610000000000046
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.950,31.109999999999847
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.975,40.1
2024-11-06,ILI incidence,2,2024-11-10,HR,quantile,0.990,46.90100000000003
2024-11-06,ILI incidence,2,2024-11-10,HR,median,,0.5
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.010,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.025,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.050,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.100,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.150,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.200,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.250,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.300,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.350,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.400,0.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.450,0.19999999999999984
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.500,0.5
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.550,1.0
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.600,1.7999999999999998
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.650,3.3000000000000016
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.700,5.9
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.750,9.400000000000002
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.800,12.199999999999998
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.850,20.500000000000007
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.900,25.499999999999996
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.950,36.104999999999926
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.975,41.602499999999964
2024-11-06,ILI incidence,3,2024-11-17,HR,quantile,0.990,50.5
2024-11-06,ILI incidence,3,2024-11-17,HR,median,,0.5
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.010,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.025,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.050,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.100,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.150,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.200,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.250,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.300,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.350,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.400,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.450,0.0
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.500,0.5999999999999999
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.550,1.2000000000000002
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.600,2.3000000000000003
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.650,4.700000000000003
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.700,7.4
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.750,11.099999999999998
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.800,15.099999999999994
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.850,22.200000000000003
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.900,27.01000000000004
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.950,39.099999999999994
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.975,45.50249999999996
2024-11-06,ILI incidence,4,2024-11-24,HR,quantile,0.990,53.50100000000001
2024-11-06,ILI incidence,4,2024-11-24,HR,median,,0.5999999999999999
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.010,0.0
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.025,0.0
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.050,0.0
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.100,0.0
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.150,0.0
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.200,5.080000000000017
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.250,10.2
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.300,13.100000000000003
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.350,15.464999999999959
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.400,17.100000000000016
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.450,18.799999999999997
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.500,20.3
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.550,21.7
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.600,23.1
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.650,24.8
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.700,26.9
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.750,29.7
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.800,34.0
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.850,43.29999999999998
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.900,52.800000000000004
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.950,67.99999999999997
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.975,85.00249999999998
2024-11-06,ILI incidence,1,2024-11-03,CZ,quantile,0.990,95.30100000000002
2024-11-06,ILI incidence,1,2024-11-03,CZ,median,,20.3
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.010,0.0
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.025,0.0
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.050,0.0
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.100,0.0
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.150,0.0
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.200,0.0
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.250,6.100000000000005
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.300,10.50000000000002
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.350,13.500000000000009
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.400,16.00000000000001
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.450,18.2
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.500,20.2
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.550,22.0
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.600,24.099999999999998
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.650,26.400000000000002
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.700,29.4
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.750,33.2
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.800,39.92000000000008
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.850,48.4
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.900,58.59999999999998
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.950,74.59999999999998
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.975,90.60249999999996
2024-11-06,ILI incidence,2,2024-11-10,CZ,quantile,0.990,103.89999999999999
2024-11-06,ILI incidence,2,2024-11-10,CZ,median,,20.2
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.010,0.0
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.025,0.0
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.050,0.0
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.100,0.0
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.150,0.0
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.200,0.0
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.250,2.699999999999994
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.300,8.100000000000005
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.350,11.700000000000001
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.400,14.800000000000002
2024-11-06,ILI incidence,3,2024-11-17,CZ,quantile,0.450,17.799999999999997
