"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2024-12-04,1,2024-12-01,0.75,65,"quantile","ILI incidence","CZ"
2024-12-04,1,2024-12-01,0.8,67,"quantile","ILI incidence","CZ"
2024-12-04,1,2024-12-01,0.85,68,"quantile","ILI incidence","CZ"
2024-12-04,1,2024-12-01,0.9,71.1,"quantile","ILI incidence","CZ"
2024-12-04,1,2024-12-01,0.95,75.1,"quantile","ILI incidence","CZ"
2024-12-04,1,2024-12-01,0.975,78.525,"quantile","ILI incidence","CZ"
2024-12-04,1,2024-12-01,0.99,79,"quantile","ILI incidence","CZ"
2024-12-04,1,2024-12-01,0.01,149.97,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.025,157.475,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.05,158.95,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.1,162.9,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.15,164.85,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.2,169,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.25,171,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.3,173,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.35,174,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.4,175.6,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.45,178,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.5,179,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.55,181.45,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.6,183,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.65,184,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.7,185,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.75,188,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.8,190,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.85,194,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.9,197.1,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.95,204,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.975,207.1,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.99,210.02,"quantile","ILI incidence","DK"
2024-12-04,1,2024-12-01,0.01,282.96,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.025,284.95,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.05,296,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.1,300.9,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.15,304.85,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.2,307.8,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.25,310,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.3,312,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.35,313,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.4,315.6,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.45,319,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.5,322,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.55,324.45,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.6,326.4,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.65,329,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.7,332.3,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.75,335,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.8,336,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.85,339,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.9,346,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.95,351.1,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.975,355.525,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.99,357.26,"quantile","ILI incidence","EE"
2024-12-04,1,2024-12-01,0.01,118.89,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.025,123.475,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.05,126,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.1,131,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.15,133,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.2,133.8,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.25,134.75,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.3,135.7,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.35,137,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.4,138.6,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.45,140.55,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.5,142,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.55,142,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.6,143,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.65,145,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.7,147,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.75,148.25,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.8,150.2,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.85,153,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.9,156,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.95,160.05,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.975,162.525,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.99,167.1,"quantile","ILI incidence","FR"
2024-12-04,1,2024-12-01,0.01,1059.86,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.025,1073.65,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.05,1084.8,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.1,1094.8,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.15,1098.85,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.2,1109.8,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.25,1117.75,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.3,1121.4,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.35,1125.95,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.4,1132.4,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.45,1137.1,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.5,1139.5,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.55,1143.35,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.6,1155.8,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.65,1163,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.7,1167.3,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.75,1174.25,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.8,1178,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.85,1181.15,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.9,1187.9,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.95,1200,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.975,1205.525,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.99,1224,"quantile","ILI incidence","GR"
2024-12-04,1,2024-12-01,0.01,176.95,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.025,179,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.05,181.95,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.1,185.8,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.15,189.85,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.2,191,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.25,193.5,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.3,195,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.35,196,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.4,197.6,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.45,200.55,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.5,202.5,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.55,204.45,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.6,206,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.65,209,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.7,210,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.75,211.25,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.8,212.2,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.85,215,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.9,218,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.95,221.15,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.975,231.1,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.99,234.07,"quantile","ILI incidence","HU"
2024-12-04,1,2024-12-01,0.01,7,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.025,7.475,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.05,9,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.1,10,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.15,10,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.2,11,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.25,12,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.3,12,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.35,13,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.4,13,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.45,13.55,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.5,14,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.55,15,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.6,15,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.65,16,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.7,16,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.75,17,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.8,17,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.85,18,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.9,19,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.95,22,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.975,22.525,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.99,24,"quantile","ILI incidence","IE"
2024-12-04,1,2024-12-01,0.01,826.96,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.025,835.8,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.05,844.95,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.1,849,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.15,858.7,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.2,863,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.25,870,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.3,875.7,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.35,881,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.4,883.6,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.45,885,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.5,888.5,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.55,890,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.6,892.4,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.65,895,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.7,899,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.75,903,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.8,906,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.85,912.6,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.9,920.1,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.95,938.25,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.975,949.575,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.99,954.02,"quantile","ILI incidence","IT"
2024-12-04,1,2024-12-01,0.01,45.96,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.025,49.425,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.05,51,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.1,53,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.15,54.85,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.2,56,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.25,57,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.3,58,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.35,58.65,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.4,60,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.45,60.55,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.5,62,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.55,63,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.6,64,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.65,64.35,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.7,66,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.75,66.25,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.8,68,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.85,70,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.9,72,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.95,73,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.975,75.05,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.99,77,"quantile","ILI incidence","LV"
2024-12-04,1,2024-12-01,0.01,43.99,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.025,46,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.05,46.95,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.1,49,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.15,50.85,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.2,53.8,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.25,54.75,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.3,55,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.35,56,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.4,56,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.45,58,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.5,58.5,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.55,60,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.6,60,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.65,61,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.7,63,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.75,64,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.8,65,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.85,68.15,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.9,72,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.95,73,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.975,73.525,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.99,75.01,"quantile","ILI incidence","LT"
2024-12-04,1,2024-12-01,0.01,4233.94,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.025,4258.775,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.05,4276,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.1,4288.9,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.15,4312.85,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.2,4329,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.25,4336,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.3,4344.4,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.35,4359.15,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.4,4373.6,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.45,4386,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.5,4393.5,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.55,4395.45,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.6,4399,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.65,4409.4,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.7,4420,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.75,4430.5,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.8,4437.2,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.85,4460.95,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.9,4486.7,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.95,4502.05,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.975,4517.575,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.99,4535.21,"quantile","ILI incidence","LU"
2024-12-04,1,2024-12-01,0.01,5193.4,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.025,5199.425,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.05,5241.9,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.1,5285.8,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.15,5299.4,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.2,5322.8,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.25,5335.5,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.3,5344.4,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.35,5357,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.4,5365,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.45,5371.1,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.5,5380.5,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.55,5396.8,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.6,5401,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.65,5406.7,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.7,5414.3,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.75,5424.25,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.8,5430.8,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.85,5456.15,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.9,5466.1,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.95,5481.15,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.975,5486.575,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.99,5499.26,"quantile","ILI incidence","MT"
2024-12-04,1,2024-12-01,0.01,16,"quantile","ILI incidence","NL"
2024-12-04,1,2024-12-01,0.025,17,"quantile","ILI incidence","NL"
2024-12-04,1,2024-12-01,0.05,17.95,"quantile","ILI incidence","NL"
2024-12-04,1,2024-12-01,0.1,19,"quantile","ILI incidence","NL"
2024-12-04,1,2024-12-01,0.15,19.85,"quantile","ILI incidence","NL"
2024-12-04,1,2024-12-01,0.2,20.8,"quantile","ILI incidence","NL"
2024-12-04,1,2024-12-01,0.25,22,"quantile","ILI incidence","NL"
2024-12-04,1,2024-12-01,0.3,23,"quantile","ILI incidence","NL"
